,index,ISOCode,RSA,PLAN,contry_index,variable,group_rsa,sum_rsa,group_plan,sum_plan
885,221,SWZ,"{'groups': [{'group': 3.0, 'sum': 34.081277940842575}, {'group': 4.0, 'sum': 14277.172554889808}]}","{'groups': [{'group': 3.0, 'sum': 33.75327261936277}, {'group': 4.0, 'sum': 12778.423314990598}]}",221,1,4.0,14277.172554889808,4.0,12778.423314990598
886,221,SWZ,"{'groups': [{'group': 3.0, 'sum': 34.081277940842575}, {'group': 4.0, 'sum': 14277.172554889808}]}","{'groups': [{'group': 3.0, 'sum': 33.75327261936277}, {'group': 4.0, 'sum': 12778.423314990598}]}",221,2,,,,
887,221,SWZ,"{'groups': [{'group': 3.0, 'sum': 34.081277940842575}, {'group': 4.0, 'sum': 14277.172554889808}]}","{'groups': [{'group': 3.0, 'sum': 33.75327261936277}, {'group': 4.0, 'sum': 12778.423314990598}]}",221,3,,,,
888,222,MCO,{'groups': []},{'groups': []},222,0,,,,
889,222,MCO,{'groups': []},{'groups': []},222,1,,,,
890,222,MCO,{'groups': []},{'groups': []},222,2,,,,
891,222,MCO,{'groups': []},{'groups': []},222,3,,,,
892,223,FJI,"{'groups': [{'group': 4.0, 'sum': 4009.7803299198645}]}","{'groups': [{'group': 4.0, 'sum': 3786.8011977485176}]}",223,0,4.0,4009.7803299198645,4.0,3786.8011977485176
893,223,FJI,"{'groups': [{'group': 4.0, 'sum': 4009.7803299198645}]}","{'groups': [{'group': 4.0, 'sum': 3786.8011977485176}]}",223,1,,,,
894,223,FJI,"{'groups': [{'group': 4.0, 'sum': 4009.7803299198645}]}","{'groups': [{'group': 4.0, 'sum': 3786.8011977485176}]}",223,2,,,,
895,223,FJI,"{'groups': [{'group': 4.0, 'sum': 4009.7803299198645}]}","{'groups': [{'group': 4.0, 'sum': 3786.8011977485176}]}",223,3,,,,
896,224,SWE,"{'groups': [{'group': 1.0, 'sum': 4212.3115166659}, {'group': 2.0, 'sum': 57480.14927380997}, {'group': 3.0, 'sum': 104208.65058174665}]}","{'groups': [{'group': 1.0, 'sum': 1626.1597435656977}, {'group': 2.0, 'sum': 22892.891701132336}, {'group': 3.0, 'sum': 44609.93984391258}]}",224,0,1.0,4212.3115166659,1.0,1626.1597435656977
897,224,SWE,"{'groups': [{'group': 1.0, 'sum': 4212.3115166659}, {'group': 2.0, 'sum': 57480.14927380997}, {'group': 3.0, 'sum': 104208.65058174665}]}","{'groups': [{'group': 1.0, 'sum': 1626.1597435656977}, {'group': 2.0, 'sum': 22892.891701132336}, {'group': 3.0, 'sum': 44609.93984391258}]}",224,1,2.0,57480.14927380997,2.0,22892.891701132336
898,224,SWE,"{'groups': [{'group': 1.0, 'sum': 4212.3115166659}, {'group': 2.0, 'sum': 57480.14927380997}, {'group': 3.0, 'sum': 104208.65058174665}]}","{'groups': [{'group': 1.0, 'sum': 1626.1597435656977}, {'group': 2.0, 'sum': 22892.891701132336}, {'group': 3.0, 'sum': 44609.93984391258}]}",224,2,3.0,104208.65058174665,3.0,44609.93984391258
899,224,SWE,"{'groups': [{'group': 1.0, 'sum': 4212.3115166659}, {'group': 2.0, 'sum': 57480.14927380997}, {'group': 3.0, 'sum': 104208.65058174665}]}","{'groups': [{'group': 1.0, 'sum': 1626.1597435656977}, {'group': 2.0, 'sum': 22892.891701132336}, {'group': 3.0, 'sum': 44609.93984391258}]}",224,3,,,,
900,225,MDA,"{'groups': [{'group': 3.0, 'sum': 95.79243176106117}]}","{'groups': [{'group': 3.0, 'sum': 64.94072056250005}]}",225,0,3.0,95.79243176106117,3.0,64.94072056250005
901,225,MDA,"{'groups': [{'group': 3.0, 'sum': 95.79243176106117}]}","{'groups': [{'group': 3.0, 'sum': 64.94072056250005}]}",225,1,,,,
902,225,MDA,"{'groups': [{'group': 3.0, 'sum': 95.79243176106117}]}","{'groups': [{'group': 3.0, 'sum': 64.94072056250005}]}",225,2,,,,
903,225,MDA,"{'groups': [{'group': 3.0, 'sum': 95.79243176106117}]}","{'groups': [{'group': 3.0, 'sum': 64.94072056250005}]}",225,3,,,,
904,226,MNG,"{'groups': [{'group': 1.0, 'sum': 5.441941183017888}, {'group': 2.0, 'sum': 25282.86557955239}, {'group': 3.0, 'sum': 808458.7335707024}, {'group': 4.0, 'sum': 4012.570615615601}]}","{'groups': [{'group': 1.0, 'sum': 8.560541508333332}, {'group': 2.0, 'sum': 16301.794687010517}, {'group': 3.0, 'sum': 540675.8436273062}, {'group': 4.0, 'sum': 2933.915434809812}]}",226,0,1.0,5.441941183017888,1.0,8.560541508333332
905,226,MNG,"{'groups': [{'group': 1.0, 'sum': 5.441941183017888}, {'group': 2.0, 'sum': 25282.86557955239}, {'group': 3.0, 'sum': 808458.7335707024}, {'group': 4.0, 'sum': 4012.570615615601}]}","{'groups': [{'group': 1.0, 'sum': 8.560541508333332}, {'group': 2.0, 'sum': 16301.794687010517}, {'group': 3.0, 'sum': 540675.8436273062}, {'group': 4.0, 'sum': 2933.915434809812}]}",226,1,2.0,25282.86557955239,2.0,16301.794687010517
906,226,MNG,"{'groups': [{'group': 1.0, 'sum': 5.441941183017888}, {'group': 2.0, 'sum': 25282.86557955239}, {'group': 3.0, 'sum': 808458.7335707024}, {'group': 4.0, 'sum': 4012.570615615601}]}","{'groups': [{'group': 1.0, 'sum': 8.560541508333332}, {'group': 2.0, 'sum': 16301.794687010517}, {'group': 3.0, 'sum': 540675.8436273062}, {'group': 4.0, 'sum': 2933.915434809812}]}",226,2,3.0,808458.7335707024,3.0,540675.8436273062
907,226,MNG,"{'groups': [{'group': 1.0, 'sum': 5.441941183017888}, {'group': 2.0, 'sum': 25282.86557955239}, {'group': 3.0, 'sum': 808458.7335707024}, {'group': 4.0, 'sum': 4012.570615615601}]}","{'groups': [{'group': 1.0, 'sum': 8.560541508333332}, {'group': 2.0, 'sum': 16301.794687010517}, {'group': 3.0, 'sum': 540675.8436273062}, {'group': 4.0, 'sum': 2933.915434809812}]}",226,3,4.0,4012.570615615601,4.0,2933.915434809812
908,227,SGS,"{'groups': [{'group': 1.0, 'sum': 3820.3999259727916}, {'group': 2.0, 'sum': 137.93398780501005}, {'group': 3.0, 'sum': 116.36361919165584}]}","{'groups': [{'group': 1.0, 'sum': 2232.6923306105077}, {'group': 2.0, 'sum': 90.16136529080886}, {'group': 3.0, 'sum': 63.72609287500002}]}",227,0,1.0,3820.3999259727916,1.0,2232.6923306105077
909,227,SGS,"{'groups': [{'group': 1.0, 'sum': 3820.3999259727916}, {'group': 2.0, 'sum': 137.93398780501005}, {'group': 3.0, 'sum': 116.36361919165584}]}","{'groups': [{'group': 1.0, 'sum': 2232.6923306105077}, {'group': 2.0, 'sum': 90.16136529080886}, {'group': 3.0, 'sum': 63.72609287500002}]}",227,1,2.0,137.93398780501005,2.0,90.16136529080886
910,227,SGS,"{'groups': [{'group': 1.0, 'sum': 3820.3999259727916}, {'group': 2.0, 'sum': 137.93398780501005}, {'group': 3.0, 'sum': 116.36361919165584}]}","{'groups': [{'group': 1.0, 'sum': 2232.6923306105077}, {'group': 2.0, 'sum': 90.16136529080886}, {'group': 3.0, 'sum': 63.72609287500002}]}",227,2,3.0,116.36361919165584,3.0,63.72609287500002
911,227,SGS,"{'groups': [{'group': 1.0, 'sum': 3820.3999259727916}, {'group': 2.0, 'sum': 137.93398780501005}, {'group': 3.0, 'sum': 116.36361919165584}]}","{'groups': [{'group': 1.0, 'sum': 2232.6923306105077}, {'group': 2.0, 'sum': 90.16136529080886}, {'group': 3.0, 'sum': 63.72609287500002}]}",227,3,,,,
912,228,CHE,"{'groups': [{'group': 1.0, 'sum': 10038.328347510587}, {'group': 2.0, 'sum': 5697.835349276042}, {'group': 3.0, 'sum': 38344.215617197384}]}","{'groups': [{'group': 1.0, 'sum': 6833.270167714318}, {'group': 2.0, 'sum': 3805.1153046376844}, {'group': 3.0, 'sum': 26058.13630600302}]}",228,0,1.0,10038.328347510587,1.0,6833.270167714318
913,228,CHE,"{'groups': [{'group': 1.0, 'sum': 10038.328347510587}, {'group': 2.0, 'sum': 5697.835349276042}, {'group': 3.0, 'sum': 38344.215617197384}]}","{'groups': [{'group': 1.0, 'sum': 6833.270167714318}, {'group': 2.0, 'sum': 3805.1153046376844}, {'group': 3.0, 'sum': 26058.13630600302}]}",228,1,2.0,5697.835349276042,2.0,3805.1153046376844
914,228,CHE,"{'groups': [{'group': 1.0, 'sum': 10038.328347510587}, {'group': 2.0, 'sum': 5697.835349276042}, {'group': 3.0, 'sum': 38344.215617197384}]}","{'groups': [{'group': 1.0, 'sum': 6833.270167714318}, {'group': 2.0, 'sum': 3805.1153046376844}, {'group': 3.0, 'sum': 26058.13630600302}]}",228,2,3.0,38344.215617197384,3.0,26058.13630600302
915,228,CHE,"{'groups': [{'group': 1.0, 'sum': 10038.328347510587}, {'group': 2.0, 'sum': 5697.835349276042}, {'group': 3.0, 'sum': 38344.215617197384}]}","{'groups': [{'group': 1.0, 'sum': 6833.270167714318}, {'group': 2.0, 'sum': 3805.1153046376844}, {'group': 3.0, 'sum': 26058.13630600302}]}",228,3,,,,
916,229,FIN,"{'groups': [{'group': 1.0, 'sum': 10.940891237840743}, {'group': 2.0, 'sum': 2803.1623697063837}, {'group': 3.0, 'sum': 4855.618576936824}]}","{'groups': [{'group': 1.0, 'sum': 5.313119395098041}, {'group': 2.0, 'sum': 1043.650637972294}, {'group': 3.0, 'sum': 1814.2388805555056}]}",229,0,1.0,10.940891237840743,1.0,5.313119395098041
917,229,FIN,"{'groups': [{'group': 1.0, 'sum': 10.940891237840743}, {'group': 2.0, 'sum': 2803.1623697063837}, {'group': 3.0, 'sum': 4855.618576936824}]}","{'groups': [{'group': 1.0, 'sum': 5.313119395098041}, {'group': 2.0, 'sum': 1043.650637972294}, {'group': 3.0, 'sum': 1814.2388805555056}]}",229,1,2.0,2803.1623697063837,2.0,1043.650637972294
918,229,FIN,"{'groups': [{'group': 1.0, 'sum': 10.940891237840743}, {'group': 2.0, 'sum': 2803.1623697063837}, {'group': 3.0, 'sum': 4855.618576936824}]}","{'groups': [{'group': 1.0, 'sum': 5.313119395098041}, {'group': 2.0, 'sum': 1043.650637972294}, {'group': 3.0, 'sum': 1814.2388805555056}]}",229,2,3.0,4855.618576936824,3.0,1814.2388805555056
919,229,FIN,"{'groups': [{'group': 1.0, 'sum': 10.940891237840743}, {'group': 2.0, 'sum': 2803.1623697063837}, {'group': 3.0, 'sum': 4855.618576936824}]}","{'groups': [{'group': 1.0, 'sum': 5.313119395098041}, {'group': 2.0, 'sum': 1043.650637972294}, {'group': 3.0, 'sum': 1814.2388805555056}]}",229,3,,,,
920,230,TJK,"{'groups': [{'group': 1.0, 'sum': 34692.51582362056}, {'group': 2.0, 'sum': 34566.30913924645}, {'group': 3.0, 'sum': 85627.23802378238}, {'group': 4.0, 'sum': 19558.4430795184}]}","{'groups': [{'group': 1.0, 'sum': 25815.732658746627}, {'group': 2.0, 'sum': 26029.598707452395}, {'group': 3.0, 'sum': 65488.918435427964}, {'group': 4.0, 'sum': 15823.091650395494}]}",230,0,1.0,34692.51582362056,1.0,25815.732658746627
921,230,TJK,"{'groups': [{'group': 1.0, 'sum': 34692.51582362056}, {'group': 2.0, 'sum': 34566.30913924645}, {'group': 3.0, 'sum': 85627.23802378238}, {'group': 4.0, 'sum': 19558.4430795184}]}","{'groups': [{'group': 1.0, 'sum': 25815.732658746627}, {'group': 2.0, 'sum': 26029.598707452395}, {'group': 3.0, 'sum': 65488.918435427964}, {'group': 4.0, 'sum': 15823.091650395494}]}",230,1,2.0,34566.30913924645,2.0,26029.598707452395
922,230,TJK,"{'groups': [{'group': 1.0, 'sum': 34692.51582362056}, {'group': 2.0, 'sum': 34566.30913924645}, {'group': 3.0, 'sum': 85627.23802378238}, {'group': 4.0, 'sum': 19558.4430795184}]}","{'groups': [{'group': 1.0, 'sum': 25815.732658746627}, {'group': 2.0, 'sum': 26029.598707452395}, {'group': 3.0, 'sum': 65488.918435427964}, {'group': 4.0, 'sum': 15823.091650395494}]}",230,2,3.0,85627.23802378238,3.0,65488.918435427964
923,230,TJK,"{'groups': [{'group': 1.0, 'sum': 34692.51582362056}, {'group': 2.0, 'sum': 34566.30913924645}, {'group': 3.0, 'sum': 85627.23802378238}, {'group': 4.0, 'sum': 19558.4430795184}]}","{'groups': [{'group': 1.0, 'sum': 25815.732658746627}, {'group': 2.0, 'sum': 26029.598707452395}, {'group': 3.0, 'sum': 65488.918435427964}, {'group': 4.0, 'sum': 15823.091650395494}]}",230,3,4.0,19558.4430795184,4.0,15823.091650395494
924,231,MSR,"{'groups': [{'group': 4.0, 'sum': 31.76668777268473}]}","{'groups': [{'group': 4.0, 'sum': 31.09689137499999}]}",231,0,4.0,31.76668777268473,4.0,31.09689137499999
925,231,MSR,"{'groups': [{'group': 4.0, 'sum': 31.76668777268473}]}","{'groups': [{'group': 4.0, 'sum': 31.09689137499999}]}",231,1,,,,
926,231,MSR,"{'groups': [{'group': 4.0, 'sum': 31.76668777268473}]}","{'groups': [{'group': 4.0, 'sum': 31.09689137499999}]}",231,2,,,,
927,231,MSR,"{'groups': [{'group': 4.0, 'sum': 31.76668777268473}]}","{'groups': [{'group': 4.0, 'sum': 31.09689137499999}]}",231,3,,,,
928,232,FRA,"{'groups': [{'group': 1.0, 'sum': 3882.4804563767125}, {'group': 2.0, 'sum': 5446.7897031796265}, {'group': 3.0, 'sum': 162878.28619099036}, {'group': 4.0, 'sum': 135.36498867912687}]}","{'groups': [{'group': 1.0, 'sum': 2753.469852073037}, {'group': 2.0, 'sum': 3913.147712644164}, {'group': 3.0, 'sum': 114459.89222373048}, {'group': 4.0, 'sum': 104.67712681250003}]}",232,0,1.0,3882.4804563767125,1.0,2753.469852073037
929,232,FRA,"{'groups': [{'group': 1.0, 'sum': 3882.4804563767125}, {'group': 2.0, 'sum': 5446.7897031796265}, {'group': 3.0, 'sum': 162878.28619099036}, {'group': 4.0, 'sum': 135.36498867912687}]}","{'groups': [{'group': 1.0, 'sum': 2753.469852073037}, {'group': 2.0, 'sum': 3913.147712644164}, {'group': 3.0, 'sum': 114459.89222373048}, {'group': 4.0, 'sum': 104.67712681250003}]}",232,1,2.0,5446.7897031796265,2.0,3913.147712644164
930,232,FRA,"{'groups': [{'group': 1.0, 'sum': 3882.4804563767125}, {'group': 2.0, 'sum': 5446.7897031796265}, {'group': 3.0, 'sum': 162878.28619099036}, {'group': 4.0, 'sum': 135.36498867912687}]}","{'groups': [{'group': 1.0, 'sum': 2753.469852073037}, {'group': 2.0, 'sum': 3913.147712644164}, {'group': 3.0, 'sum': 114459.89222373048}, {'group': 4.0, 'sum': 104.67712681250003}]}",232,2,3.0,162878.28619099036,3.0,114459.89222373048
931,232,FRA,"{'groups': [{'group': 1.0, 'sum': 3882.4804563767125}, {'group': 2.0, 'sum': 5446.7897031796265}, {'group': 3.0, 'sum': 162878.28619099036}, {'group': 4.0, 'sum': 135.36498867912687}]}","{'groups': [{'group': 1.0, 'sum': 2753.469852073037}, {'group': 2.0, 'sum': 3913.147712644164}, {'group': 3.0, 'sum': 114459.89222373048}, {'group': 4.0, 'sum': 104.67712681250003}]}",232,3,4.0,135.36498867912687,4.0,104.67712681250003
932,233,MNE,"{'groups': [{'group': 2.0, 'sum': 22.677858513673343}, {'group': 3.0, 'sum': 16063.650314546681}, {'group': 4.0, 'sum': 85.08548838315559}]}","{'groups': [{'group': 2.0, 'sum': 17.59211923848039}, {'group': 3.0, 'sum': 11976.548183152725}, {'group': 4.0, 'sum': 64.21282238357847}]}",233,0,2.0,22.677858513673343,2.0,17.59211923848039
933,233,MNE,"{'groups': [{'group': 2.0, 'sum': 22.677858513673343}, {'group': 3.0, 'sum': 16063.650314546681}, {'group': 4.0, 'sum': 85.08548838315559}]}","{'groups': [{'group': 2.0, 'sum': 17.59211923848039}, {'group': 3.0, 'sum': 11976.548183152725}, {'group': 4.0, 'sum': 64.21282238357847}]}",233,1,3.0,16063.650314546681,3.0,11976.548183152725
934,233,MNE,"{'groups': [{'group': 2.0, 'sum': 22.677858513673343}, {'group': 3.0, 'sum': 16063.650314546681}, {'group': 4.0, 'sum': 85.08548838315559}]}","{'groups': [{'group': 2.0, 'sum': 17.59211923848039}, {'group': 3.0, 'sum': 11976.548183152725}, {'group': 4.0, 'sum': 64.21282238357847}]}",233,2,4.0,85.08548838315559,4.0,64.21282238357847
935,233,MNE,"{'groups': [{'group': 2.0, 'sum': 22.677858513673343}, {'group': 3.0, 'sum': 16063.650314546681}, {'group': 4.0, 'sum': 85.08548838315559}]}","{'groups': [{'group': 2.0, 'sum': 17.59211923848039}, {'group': 3.0, 'sum': 11976.548183152725}, {'group': 4.0, 'sum': 64.21282238357847}]}",233,3,,,,
936,234,SYR,"{'groups': [{'group': 3.0, 'sum': 7566.56739863246}, {'group': 4.0, 'sum': 27067.299136797676}]}","{'groups': [{'group': 3.0, 'sum': 6369.638479099465}, {'group': 4.0, 'sum': 22284.367197348936}]}",234,0,3.0,7566.56739863246,3.0,6369.638479099465
937,234,SYR,"{'groups': [{'group': 3.0, 'sum': 7566.56739863246}, {'group': 4.0, 'sum': 27067.299136797676}]}","{'groups': [{'group': 3.0, 'sum': 6369.638479099465}, {'group': 4.0, 'sum': 22284.367197348936}]}",234,1,4.0,27067.299136797676,4.0,22284.367197348936
938,234,SYR,"{'groups': [{'group': 3.0, 'sum': 7566.56739863246}, {'group': 4.0, 'sum': 27067.299136797676}]}","{'groups': [{'group': 3.0, 'sum': 6369.638479099465}, {'group': 4.0, 'sum': 22284.367197348936}]}",234,2,,,,
939,234,SYR,"{'groups': [{'group': 3.0, 'sum': 7566.56739863246}, {'group': 4.0, 'sum': 27067.299136797676}]}","{'groups': [{'group': 3.0, 'sum': 6369.638479099465}, {'group': 4.0, 'sum': 22284.367197348936}]}",234,3,,,,
940,235,ALA,{'groups': []},{'groups': []},235,0,,,,
941,235,ALA,{'groups': []},{'groups': []},235,1,,,,
942,235,ALA,{'groups': []},{'groups': []},235,2,,,,
943,235,ALA,{'groups': []},{'groups': []},235,3,,,,
944,236,MAR,"{'groups': [{'group': 2.0, 'sum': 21.968809403653374}, {'group': 3.0, 'sum': 85107.02958730265}, {'group': 4.0, 'sum': 174030.86979078533}]}","{'groups': [{'group': 2.0, 'sum': 18.348965625}, {'group': 3.0, 'sum': 68621.76923817277}, {'group': 4.0, 'sum': 144991.3541480415}]}",236,0,2.0,21.968809403653374,2.0,18.348965625
945,236,MAR,"{'groups': [{'group': 2.0, 'sum': 21.968809403653374}, {'group': 3.0, 'sum': 85107.02958730265}, {'group': 4.0, 'sum': 174030.86979078533}]}","{'groups': [{'group': 2.0, 'sum': 18.348965625}, {'group': 3.0, 'sum': 68621.76923817277}, {'group': 4.0, 'sum': 144991.3541480415}]}",236,1,3.0,85107.02958730265,3.0,68621.76923817277
946,236,MAR,"{'groups': [{'group': 2.0, 'sum': 21.968809403653374}, {'group': 3.0, 'sum': 85107.02958730265}, {'group': 4.0, 'sum': 174030.86979078533}]}","{'groups': [{'group': 2.0, 'sum': 18.348965625}, {'group': 3.0, 'sum': 68621.76923817277}, {'group': 4.0, 'sum': 144991.3541480415}]}",236,2,4.0,174030.86979078533,4.0,144991.3541480415
947,236,MAR,"{'groups': [{'group': 2.0, 'sum': 21.968809403653374}, {'group': 3.0, 'sum': 85107.02958730265}, {'group': 4.0, 'sum': 174030.86979078533}]}","{'groups': [{'group': 2.0, 'sum': 18.348965625}, {'group': 3.0, 'sum': 68621.76923817277}, {'group': 4.0, 'sum': 144991.3541480415}]}",236,3,,,,
948,237,GUF,"{'groups': [{'group': 4.0, 'sum': 628.1969954317766}]}","{'groups': [{'group': 4.0, 'sum': 620.3319745624993}]}",237,0,4.0,628.1969954317766,4.0,620.3319745624993
949,237,GUF,"{'groups': [{'group': 4.0, 'sum': 628.1969954317766}]}","{'groups': [{'group': 4.0, 'sum': 620.3319745624993}]}",237,1,,,,
950,237,GUF,"{'groups': [{'group': 4.0, 'sum': 628.1969954317766}]}","{'groups': [{'group': 4.0, 'sum': 620.3319745624993}]}",237,2,,,,
951,237,GUF,"{'groups': [{'group': 4.0, 'sum': 628.1969954317766}]}","{'groups': [{'group': 4.0, 'sum': 620.3319745624993}]}",237,3,,,,
952,238,THA,"{'groups': [{'group': 4.0, 'sum': 155091.17466203243}]}","{'groups': [{'group': 4.0, 'sum': 148632.5502329286}]}",238,0,4.0,155091.17466203243,4.0,148632.5502329286
953,238,THA,"{'groups': [{'group': 4.0, 'sum': 155091.17466203243}]}","{'groups': [{'group': 4.0, 'sum': 148632.5502329286}]}",238,1,,,,
954,238,THA,"{'groups': [{'group': 4.0, 'sum': 155091.17466203243}]}","{'groups': [{'group': 4.0, 'sum': 148632.5502329286}]}",238,2,,,,
955,238,THA,"{'groups': [{'group': 4.0, 'sum': 155091.17466203243}]}","{'groups': [{'group': 4.0, 'sum': 148632.5502329286}]}",238,3,,,,
956,239,MOZ,"{'groups': [{'group': 3.0, 'sum': 97.84558960900898}, {'group': 4.0, 'sum': 151575.73498529827}]}","{'groups': [{'group': 3.0, 'sum': 111.16137508039215}, {'group': 4.0, 'sum': 145963.3151213934}]}",239,0,3.0,97.84558960900898,3.0,111.16137508039215
957,239,MOZ,"{'groups': [{'group': 3.0, 'sum': 97.84558960900898}, {'group': 4.0, 'sum': 151575.73498529827}]}","{'groups': [{'group': 3.0, 'sum': 111.16137508039215}, {'group': 4.0, 'sum': 145963.3151213934}]}",239,1,4.0,151575.73498529827,4.0,145963.3151213934
958,239,MOZ,"{'groups': [{'group': 3.0, 'sum': 97.84558960900898}, {'group': 4.0, 'sum': 151575.73498529827}]}","{'groups': [{'group': 3.0, 'sum': 111.16137508039215}, {'group': 4.0, 'sum': 145963.3151213934}]}",239,2,,,,
959,239,MOZ,"{'groups': [{'group': 3.0, 'sum': 97.84558960900898}, {'group': 4.0, 'sum': 151575.73498529827}]}","{'groups': [{'group': 3.0, 'sum': 111.16137508039215}, {'group': 4.0, 'sum': 145963.3151213934}]}",239,3,,,,
960,240,PYF,"{'groups': [{'group': 4.0, 'sum': 1130.7029920012665}]}","{'groups': [{'group': 4.0, 'sum': 1084.9505871526942}]}",240,0,4.0,1130.7029920012665,4.0,1084.9505871526942
961,240,PYF,"{'groups': [{'group': 4.0, 'sum': 1130.7029920012665}]}","{'groups': [{'group': 4.0, 'sum': 1084.9505871526942}]}",240,1,,,,
962,240,PYF,"{'groups': [{'group': 4.0, 'sum': 1130.7029920012665}]}","{'groups': [{'group': 4.0, 'sum': 1084.9505871526942}]}",240,2,,,,
963,240,PYF,"{'groups': [{'group': 4.0, 'sum': 1130.7029920012665}]}","{'groups': [{'group': 4.0, 'sum': 1084.9505871526942}]}",240,3,,,,
964,241,TGO,"{'groups': [{'group': 4.0, 'sum': 4374.151515574964}]}","{'groups': [{'group': 4.0, 'sum': 4462.452851164687}]}",241,0,4.0,4374.151515574964,4.0,4462.452851164687
965,241,TGO,"{'groups': [{'group': 4.0, 'sum': 4374.151515574964}]}","{'groups': [{'group': 4.0, 'sum': 4462.452851164687}]}",241,1,,,,
966,241,TGO,"{'groups': [{'group': 4.0, 'sum': 4374.151515574964}]}","{'groups': [{'group': 4.0, 'sum': 4462.452851164687}]}",241,2,,,,
967,241,TGO,"{'groups': [{'group': 4.0, 'sum': 4374.151515574964}]}","{'groups': [{'group': 4.0, 'sum': 4462.452851164687}]}",241,3,,,,
968,242,OMN,"{'groups': [{'group': 3.0, 'sum': 295.3748952545872}, {'group': 4.0, 'sum': 48229.807223939715}]}","{'groups': [{'group': 3.0, 'sum': 235.85150093749962}, {'group': 4.0, 'sum': 43087.762748623885}]}",242,0,3.0,295.3748952545872,3.0,235.85150093749962
969,242,OMN,"{'groups': [{'group': 3.0, 'sum': 295.3748952545872}, {'group': 4.0, 'sum': 48229.807223939715}]}","{'groups': [{'group': 3.0, 'sum': 235.85150093749962}, {'group': 4.0, 'sum': 43087.762748623885}]}",242,1,4.0,48229.807223939715,4.0,43087.762748623885
