,SeriesID,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,Reporting Type,Observation Status,Bioclimatic Belt,ISOalpha3,Type,SeriesCode
0,370,Mountain Green Cover Index,016,ASM,2018,98.79538019292663,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,833,Mountain Green Cover Index,260,ATF,2000,1.1755026540315352,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,833,Mountain Green Cover Index,260,ATF,2000,0.0,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,833,Mountain Green Cover Index,260,ATF,2000,0.0,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,833,Mountain Green Cover Index,260,ATF,2000,1.0444617101605782,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,437,Mountain Green Cover Index,260,ATF,2005,1.1755026540315352,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,437,Mountain Green Cover Index,260,ATF,2005,0.0,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,437,Mountain Green Cover Index,260,ATF,2005,0.0,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,437,Mountain Green Cover Index,260,ATF,2005,1.0444617101605782,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,635,Mountain Green Cover Index,260,ATF,2010,1.1755026540315352,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,635,Mountain Green Cover Index,260,ATF,2010,0.0,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,635,Mountain Green Cover Index,260,ATF,2010,0.0,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,635,Mountain Green Cover Index,260,ATF,2010,1.0444617101605782,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,41,Mountain Green Cover Index,260,ATF,2015,1.1755026540315352,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,41,Mountain Green Cover Index,260,ATF,2015,0.0,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,41,Mountain Green Cover Index,260,ATF,2015,0.0,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,41,Mountain Green Cover Index,260,ATF,2015,1.0444617101605782,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,239,Mountain Green Cover Index,260,ATF,2018,1.1755026540315352,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,239,Mountain Green Cover Index,260,ATF,2018,0.0,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,239,Mountain Green Cover Index,260,ATF,2018,0.0,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,239,Mountain Green Cover Index,260,ATF,2018,1.0444617101605782,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,846,Mountain Green Cover Index,036,AUS,2000,93.26301619997159,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,846,Mountain Green Cover Index,036,AUS,2000,99.43523818385047,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
2,846,Mountain Green Cover Index,036,AUS,2000,92.04646171311893,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,846,Mountain Green Cover Index,036,AUS,2000,96.55616395747465,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,450,Mountain Green Cover Index,036,AUS,2005,97.08677994045158,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,450,Mountain Green Cover Index,036,AUS,2005,99.48615768019367,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
2,450,Mountain Green Cover Index,036,AUS,2005,92.34332076096958,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,450,Mountain Green Cover Index,036,AUS,2005,96.73961041573858,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,648,Mountain Green Cover Index,036,AUS,2010,97.65003982100701,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,648,Mountain Green Cover Index,036,AUS,2010,99.47071585461894,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
2,648,Mountain Green Cover Index,036,AUS,2010,92.25858548943691,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,648,Mountain Green Cover Index,036,AUS,2010,96.70371616949134,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,54,Mountain Green Cover Index,036,AUS,2015,97.70881106074462,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,54,Mountain Green Cover Index,036,AUS,2015,99.44831895034199,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
2,54,Mountain Green Cover Index,036,AUS,2015,92.216477461683,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,54,Mountain Green Cover Index,036,AUS,2015,96.67464301811115,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,252,Mountain Green Cover Index,036,AUS,2018,97.70230525943995,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,252,Mountain Green Cover Index,036,AUS,2018,99.44473073461857,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
2,252,Mountain Green Cover Index,036,AUS,2018,92.56639811827195,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,252,Mountain Green Cover Index,036,AUS,2018,96.80573372754193,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,805,Mountain Green Cover Index,040,AUT,2000,81.38702012368569,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,805,Mountain Green Cover Index,040,AUT,2000,97.17397957449387,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,805,Mountain Green Cover Index,040,AUT,2000,46.05794661716453,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,805,Mountain Green Cover Index,040,AUT,2000,92.85933447962805,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,397,Mountain Green Cover Index,040,AUT,2005,81.38958321026391,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,397,Mountain Green Cover Index,040,AUT,2005,96.41806638843823,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,397,Mountain Green Cover Index,040,AUT,2005,45.99846616497407,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,397,Mountain Green Cover Index,040,AUT,2005,92.20784553656341,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,595,Mountain Green Cover Index,040,AUT,2010,81.36669646097643,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,595,Mountain Green Cover Index,040,AUT,2010,96.34779525069203,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,595,Mountain Green Cover Index,040,AUT,2010,46.08034840827023,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,595,Mountain Green Cover Index,040,AUT,2010,92.15045045499247,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,1,Mountain Green Cover Index,040,AUT,2015,81.33325328183061,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,1,Mountain Green Cover Index,040,AUT,2015,96.31511327425704,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,1,Mountain Green Cover Index,040,AUT,2015,46.041334292365235,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,1,Mountain Green Cover Index,040,AUT,2015,92.11733431225177,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,199,Mountain Green Cover Index,040,AUT,2018,81.33693561364535,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,199,Mountain Green Cover Index,040,AUT,2018,96.31364479557965,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,199,Mountain Green Cover Index,040,AUT,2018,46.046894964850594,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,199,Mountain Green Cover Index,040,AUT,2018,92.11670943779822,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,834,Mountain Green Cover Index,031,AZE,2000,55.520425849073064,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,834,Mountain Green Cover Index,031,AZE,2000,92.26870062149548,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
3,834,Mountain Green Cover Index,031,AZE,2000,0.0,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
2,834,Mountain Green Cover Index,031,AZE,2000,42.7818280299271,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,834,Mountain Green Cover Index,031,AZE,2000,89.82144934021782,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,438,Mountain Green Cover Index,031,AZE,2005,55.520425849073064,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,438,Mountain Green Cover Index,031,AZE,2005,92.31826988864238,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
3,438,Mountain Green Cover Index,031,AZE,2005,0.0,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
2,438,Mountain Green Cover Index,031,AZE,2005,46.45785910686309,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,438,Mountain Green Cover Index,031,AZE,2005,90.03028616201233,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,636,Mountain Green Cover Index,031,AZE,2010,55.520425849073064,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,636,Mountain Green Cover Index,031,AZE,2010,92.22806804327585,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
3,636,Mountain Green Cover Index,031,AZE,2010,0.0,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
2,636,Mountain Green Cover Index,031,AZE,2010,46.566606767861664,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,636,Mountain Green Cover Index,031,AZE,2010,89.94946685354488,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,42,Mountain Green Cover Index,031,AZE,2015,55.520425849073064,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,42,Mountain Green Cover Index,031,AZE,2015,92.03963231143045,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
3,42,Mountain Green Cover Index,031,AZE,2015,0.0,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
2,42,Mountain Green Cover Index,031,AZE,2015,46.26045525234189,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,42,Mountain Green Cover Index,031,AZE,2015,89.75715817112213,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,240,Mountain Green Cover Index,031,AZE,2018,55.62494608759094,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,240,Mountain Green Cover Index,031,AZE,2018,92.04330449837639,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
3,240,Mountain Green Cover Index,031,AZE,2018,0.0,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
2,240,Mountain Green Cover Index,031,AZE,2018,46.25237715183926,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,240,Mountain Green Cover Index,031,AZE,2018,89.76098674304505,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,896,Mountain Green Cover Index,108,BDI,2000,100.0,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,896,Mountain Green Cover Index,108,BDI,2000,96.87216182537964,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,896,Mountain Green Cover Index,108,BDI,2000,96.90438468436125,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,501,Mountain Green Cover Index,108,BDI,2005,100.0,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,501,Mountain Green Cover Index,108,BDI,2005,96.71112643982082,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,501,Mountain Green Cover Index,108,BDI,2005,96.74500827865697,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,701,Mountain Green Cover Index,108,BDI,2010,100.0,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,701,Mountain Green Cover Index,108,BDI,2010,96.60658676118152,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,701,Mountain Green Cover Index,108,BDI,2010,96.64154556344566,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,108,Mountain Green Cover Index,108,BDI,2015,100.0,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,108,Mountain Green Cover Index,108,BDI,2015,96.51439688185009,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,108,Mountain Green Cover Index,108,BDI,2015,96.55030542042262,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,306,Mountain Green Cover Index,108,BDI,2018,100.0,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,306,Mountain Green Cover Index,108,BDI,2018,96.47349438688569,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,306,Mountain Green Cover Index,108,BDI,2018,96.50982430126275,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,866,Mountain Green Cover Index,056,BEL,2000,99.46126860866772,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,866,Mountain Green Cover Index,056,BEL,2000,99.46126860866772,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,470,Mountain Green Cover Index,056,BEL,2005,99.17028295073678,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,470,Mountain Green Cover Index,056,BEL,2005,99.17028295073678,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,668,Mountain Green Cover Index,056,BEL,2010,99.17028295073678,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,668,Mountain Green Cover Index,056,BEL,2010,99.17028295073678,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,74,Mountain Green Cover Index,056,BEL,2015,99.17028295073678,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,74,Mountain Green Cover Index,056,BEL,2015,99.17028295073678,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
